Estimated owners,Peak CCU,Required age,Price,DLC count,Supported languages,Full audio languages,Windows,Mac,Linux,Metacritic score,User score,Positive,Negative,Achievements,Recommendations,Multiplayer,Genres
3,5,0,0,0,1,1,1,1,1,0,0,477,91,0,0,1,3
0,0,17,0,0,12,11,1,1,1,77,0,12612,4661,99,48690,0,2
0,0,0,4.99,1,1,1,1,1,1,0,0,36,16,4,0,0,1
0,0,0,9.99,0,10,0,1,0,0,0,0,78,14,0,0,1,2
0,2,0,2.99,0,3,0,1,0,0,0,0,204,33,20,0,0,2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
0,1,0,8.99,1,29,29,1,0,0,0,0,0,0,0,0,0,1
0,0,0,12.99,0,2,0,1,0,0,0,0,29,7,15,0,0,2
0,0,18,9.99,0,1,0,1,1,1,0,0,84,27,0,0,0,3
0,0,0,0.99,1,1,0,1,0,0,0,0,176,9,0,179,0,12
0,0,0,4.99,0,1,0,1,0,0,0,0,0,1,0,0,0,3
0,1,0,24.99,1,2,2,1,0,0,0,0,75,33,16,0,0,2
0,0,0,9.99,0,2,0,1,0,0,0,0,11,3,40,0,0,3
0,0,0,9.99,1,8,2,1,0,0,75,0,112,34,27,125,0,2
1,0,0,9.99,0,1,0,1,0,0,0,0,21,11,36,0,0,2
0,0,0,11.99,0,1,0,1,0,0,0,0,0,4,0,0,0,1
0,0,0,9.99,0,1,1,1,0,0,0,0,42,22,0,0,0,6
0,0,0,1.99,0,1,0,1,0,0,0,0,0,3,0,0,0,2
0,0,0,0.99,0,1,0,1,0,0,0,0,2,9,25,0,0,5
0,0,0,9.99,0,4,0,1,0,0,0,0,8,2,27,0,1,3
0,0,0,2.99,0,1,1,1,0,0,0,0,4,5,0,0,0,2
3,0,0,19.99,0,2,1,1,0,0,0,0,520,201,0,526,0,2
0,0,0,4.99,0,4,0,1,0,0,0,0,4,1,0,0,0,1
3,0,0,5.99,0,2,0,1,0,0,0,0,14,0,0,0,0,2
4,168,0,29.99,8,9,7,1,1,1,75,0,15764,904,60,11323,1,2
0,0,0,34.99,0,1,0,1,0,0,0,0,83,13,0,0,0,2
1,0,0,0,0,1,1,1,0,0,0,0,20,7,6,0,0,4
0,0,0,1.99,0,1,1,1,0,0,0,0,85,24,9,0,0,20
0,0,0,0.99,0,1,1,1,0,0,0,0,15,12,0,0,1,2
4,293,0,0,0,1,0,1,1,1,0,0,8530,661,31,0,1,4
0,0,0,0.99,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,0.49,0,1,0,1,0,0,0,0,11,9,100,0,0,3
1,0,0,2.99,0,8,0,1,0,0,0,0,21,2,6,0,0,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
0,0,0,4.99,0,2,2,1,0,0,0,0,0,0,3,0,0,4
0,0,0,6.99,0,1,0,1,0,0,0,0,0,0,0,0,0,3
3,109,0,0,0,1,0,1,1,0,0,0,371,110,17,0,0,4
0,0,0,2.99,0,1,0,1,1,1,0,0,11,1,0,0,0,4
0,0,0,9.99,0,10,0,1,0,0,0,0,2,0,8,0,0,3
0,0,0,3.99,0,3,3,1,0,1,0,0,9,4,0,0,0,3
0,0,0,2.99,1,4,4,1,1,0,0,0,15,2,55,0,0,3
0,0,0,14.99,0,1,0,1,0,0,0,0,0,0,17,0,0,1
2,1,0,1.99,0,2,0,1,0,0,0,0,679,47,0,680,0,3
0,0,0,14.99,0,4,4,1,0,0,0,0,39,36,110,0,0,2
0,0,0,0.99,0,2,0,1,0,0,0,0,81,9,20,0,0,2
0,0,0,9.99,0,1,1,1,0,0,0,0,0,2,0,0,0,1
0,0,0,9.99,1,1,0,1,0,0,0,0,45,22,43,0,1,4
0,0,0,4.99,0,1,1,1,0,0,0,0,5,2,0,0,0,2
0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,3
2,0,0,1.99,0,9,0,1,0,0,0,0,15,0,10,0,0,1
0,0,0,14.99,0,2,2,1,0,0,0,0,7,8,1,0,0,7
0,0,0,13.99,1,1,1,1,0,0,0,0,1,0,11,0,0,2
0,0,0,1.99,0,3,0,1,1,0,0,0,5,1,0,0,0,3
1,21,0,24.99,2,1,0,1,0,0,0,0,127,36,25,145,0,3
0,0,0,1.99,0,1,0,1,0,0,0,0,1,4,6,0,0,3
0,0,0,2.99,0,1,0,1,1,0,0,0,9,3,0,0,0,3
0,31,0,12.19,1,12,2,1,0,0,0,0,0,0,27,2716,0,3
0,10,0,19.99,0,1,1,1,0,0,0,0,67,6,0,0,0,1
3,0,0,14.99,0,9,2,1,0,0,0,0,43,55,26,0,1,2
0,0,0,1.99,1,1,1,1,0,0,0,0,8,2,0,0,0,4
1,0,0,0.51,0,1,0,1,1,1,0,0,52,7,298,0,0,2
2,315,0,14.99,0,10,0,1,0,0,0,0,3276,526,0,3623,0,3
0,0,0,2.99,0,1,0,1,1,0,0,0,5,2,8,0,0,3
1,3,0,29.99,1,1,1,1,0,0,84,0,560,104,49,555,1,4
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1,0,0,4.99,0,2,0,1,0,0,0,0,1,0,0,0,0,3
0,2,0,9.99,0,1,1,1,0,0,0,0,2,6,40,0,1,1
2,4,0,0,0,1,1,1,0,0,0,0,95,14,0,0,0,1
1,2,0,4.99,0,5,2,1,0,0,0,0,8,6,5,0,0,1
0,0,0,0.99,0,2,0,1,0,0,0,0,5,0,13,0,0,2
0,0,0,0.49,0,1,0,1,0,0,0,0,83,18,0,0,0,2
0,0,0,9.99,0,1,1,1,0,0,0,0,6,0,0,0,0,4
0,0,0,8.99,1,5,3,1,0,0,0,0,9,4,17,0,0,4
0,0,17,0,0,12,11,1,1,1,77,0,12741,4710,99,48690,0,2
0,0,0,1.99,0,1,0,1,1,1,0,0,1,0,3,0,0,1
0,0,13,9.99,0,9,2,1,0,0,0,0,4,3,12,0,0,1
0,0,0,1.99,0,5,0,1,0,0,0,0,16,8,40,0,0,2
1,0,0,9.99,1,8,2,1,1,1,0,0,805,56,40,433,0,3
0,0,0,2.99,0,3,2,1,0,0,0,0,31,11,0,0,0,5
0,0,0,2.99,0,1,1,1,0,0,0,0,0,0,0,0,0,2
0,0,0,1.99,1,1,0,1,0,0,0,0,3,0,0,0,0,2
0,0,0,2.5,0,1,0,1,0,0,0,0,6,0,20,0,0,2
0,0,0,2.99,0,1,0,1,1,0,0,0,19,4,19,0,1,2
2,1,0,0,0,6,2,1,0,0,0,0,571,99,48,0,1,3
3,6,0,0,0,1,1,1,0,0,66,0,2237,441,0,844,0,2
0,0,0,9.99,0,1,1,1,1,1,0,0,74,31,7,0,0,1
3,4,0,0,1,1,0,1,0,0,0,0,867,68,0,0,0,3
1,0,0,0,2,1,1,1,1,1,0,0,22,3,24,0,1,2
0,0,0,0.99,0,9,0,1,0,0,0,0,26,0,5,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,20,3,0,0,1,1
0,4,0,24.99,0,1,1,1,0,0,0,0,0,0,0,254,0,1
0,0,0,9.99,0,4,2,1,0,0,0,0,74,61,0,123,0,2
0,0,0,5.99,0,7,0,1,1,1,0,0,3,3,14,0,1,2
2,2,0,9.99,0,1,1,1,0,0,0,0,331,122,12,388,0,2
0,0,0,11.99,0,1,0,1,0,0,0,0,17,8,0,0,0,2
0,0,0,3.99,0,1,0,1,1,1,0,0,0,0,8,0,0,2
0,0,0,3.99,0,2,0,1,1,1,0,0,13,1,10,0,0,3
1,2,0,19.99,1,2,2,1,0,0,0,0,148,37,0,156,0,3
0,0,0,0.99,0,2,0,1,0,0,0,0,3,10,12,0,0,3
2,0,0,14.99,0,3,0,1,0,0,0,0,5,1,11,0,0,3
0,0,0,3.99,0,1,0,1,0,0,0,0,11,0,0,0,0,2
0,0,0,0.99,0,9,0,1,0,0,0,0,0,0,32,0,0,2
4,7,0,7.99,0,2,2,1,0,0,0,0,589,260,0,704,0,3
1,1,0,19.99,0,10,10,1,0,0,0,0,38,16,21,0,0,3
0,0,0,5.99,0,1,1,1,1,0,0,0,6,0,0,0,0,1
0,0,0,6.99,0,4,0,1,0,0,0,0,17,3,33,0,0,3
1,1,0,9.99,0,2,1,1,0,0,0,0,46,69,3,0,0,1
0,0,0,6.99,0,2,0,1,0,0,0,0,2,1,0,0,0,4
0,0,0,5.99,1,1,1,1,0,0,0,0,14,4,7,0,1,3
0,0,0,1.99,0,1,1,1,0,0,0,0,108,1,0,106,0,3
0,0,13,12.99,0,5,5,1,0,0,0,0,10,23,0,0,0,3
0,0,0,3.99,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0,4,0,19.99,2,18,0,1,1,1,70,0,242,98,28,262,0,2
0,0,0,0.99,0,1,0,1,0,0,0,0,21,27,2021,0,0,4
1,0,0,9.99,0,2,0,1,1,1,56,0,33,51,13,0,0,2
0,0,0,8.99,0,2,0,1,0,0,0,0,5,1,0,0,0,5
0,0,0,6.99,0,1,1,1,0,0,0,0,37,7,0,0,0,5
0,10,0,0,0,1,1,1,0,0,0,0,62,15,23,0,0,1
0,0,0,14.99,0,9,2,1,1,0,0,0,14,4,0,0,0,4
3,9,17,9.99,0,5,0,1,0,0,84,0,593,85,0,643,0,1
0,0,0,2.99,0,1,0,1,1,0,0,0,16,6,9,0,0,2
4,108,0,5.99,0,8,0,1,0,0,0,0,8071,291,10,8046,0,2
0,0,0,0,0,3,3,1,0,0,0,0,27,16,0,0,1,3
2,57,0,14.99,0,2,2,1,0,0,0,0,1305,34,88,983,0,4
3,0,0,1.99,0,1,1,1,0,0,0,0,32,1,11,0,0,3
0,0,0,0,0,1,0,1,0,0,0,0,6,9,0,0,0,2
0,0,0,1.99,0,1,0,1,0,1,0,0,8,3,24,0,0,2
0,0,0,4.99,0,1,0,1,0,0,0,0,0,1,11,0,0,2
0,0,0,4.99,0,1,0,1,0,0,0,0,1,0,0,0,1,3
0,0,0,11.99,0,3,0,1,0,0,0,0,8,7,0,0,0,1
0,0,0,0.99,0,1,0,1,0,0,0,0,12,6,0,0,1,2
0,0,0,9.99,0,1,0,1,1,0,0,0,38,4,10,0,0,1
1,1,0,1.99,0,1,1,1,1,1,0,0,158,39,0,161,0,1
0,0,0,8.99,0,1,0,1,0,0,0,0,3,0,43,0,0,4
0,1,0,0.99,0,1,1,1,0,0,0,0,29,29,28,0,0,2
2,1,0,0,0,2,0,1,0,0,0,0,110,81,0,0,1,2
1,0,0,11.99,0,4,0,1,0,0,0,0,5,0,18,0,0,3
0,10,0,24.99,0,1,0,1,0,0,0,0,160,8,0,0,1,4
0,2,0,18.99,0,2,2,1,0,0,0,0,5,1,0,0,0,3
1,0,0,4.49,1,1,1,1,0,0,0,0,167,28,37,172,0,2
0,0,0,4.99,0,2,0,1,0,0,0,0,10,6,24,0,0,2
1,0,0,9.99,1,1,1,1,1,1,76,0,315,87,21,342,0,3
0,0,0,4.99,0,15,0,1,0,0,0,0,9,1,0,0,0,3
0,1,0,0.99,0,2,2,1,0,0,0,0,7,6,0,0,0,13
0,0,0,3.99,0,1,0,1,0,0,0,0,27,9,0,0,0,2
0,0,0,9.99,0,1,1,1,1,0,0,0,4,0,0,0,0,1
0,1,0,19.99,0,10,3,1,0,0,0,0,11,4,100,0,0,4
0,0,0,0.99,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,0,0,11.99,0,11,0,1,1,0,0,0,34,3,17,0,1,3
0,0,0,4.99,0,1,0,1,0,0,0,0,0,0,0,0,0,3
0,0,0,24.99,0,1,0,1,0,0,0,0,0,2,0,0,0,4
0,1,0,5.49,1,4,0,1,0,0,0,0,120,3,20,0,0,2
0,0,0,1.99,0,1,1,1,1,1,0,0,9,8,0,0,0,3
0,0,0,2.99,0,2,0,1,0,0,0,0,6,0,0,0,0,3
0,8,0,7.99,0,1,1,1,1,0,0,0,457,47,21,470,1,4
0,0,0,0.99,2,2,2,1,0,0,0,0,1,0,0,0,0,4
0,0,0,3.99,0,2,0,1,0,0,0,0,4,6,6,0,0,3
0,0,0,4.99,0,1,0,1,1,0,0,0,0,0,96,0,0,4
1,0,0,0.99,0,1,0,1,0,0,0,0,21,10,12,0,1,2
0,0,0,9.99,0,8,3,1,0,0,0,0,22,1,25,0,0,2
0,0,0,1.99,0,1,0,1,0,0,0,0,17,2,0,0,0,2
3,123,0,19.99,1,10,0,1,0,0,0,0,1512,380,39,1359,1,4
1,6,0,14.99,0,1,0,1,0,0,0,0,91,11,0,0,0,2
1,2,0,9.99,0,1,1,1,1,1,67,0,58,19,0,0,0,3
0,0,0,0.5,0,1,1,1,0,0,0,0,16,4,12,0,0,3
0,4,0,12.99,0,1,0,1,0,0,0,0,22,3,0,0,0,1
2,2,17,19.99,0,9,2,1,0,0,71,0,546,102,18,442,0,2
0,0,0,19.99,0,1,0,1,0,0,0,0,3,6,0,0,1,4
0,0,0,3.99,0,1,0,1,0,0,0,0,5,5,6,0,0,1
1,2,0,0,0,9,0,1,0,0,0,0,125,293,12,341,1,1
0,0,0,14.99,0,10,2,1,0,0,0,0,61,2,60,0,0,3
0,0,0,11.99,0,1,0,1,0,0,0,0,3,0,0,0,0,3
0,0,0,10.99,0,1,0,1,0,0,0,0,0,1,0,0,0,3
1,0,0,1.99,0,3,0,1,0,0,0,0,32,15,0,0,0,2
0,0,0,0.99,0,1,0,1,0,0,0,0,13,6,10,0,0,3
0,3,0,14.99,0,1,1,1,1,0,82,0,189,10,40,154,1,1
0,1,0,1.99,0,1,0,1,0,1,0,0,57,25,14,0,0,4
1,0,0,3.49,0,1,1,1,0,0,0,0,2,1,0,0,1,2
1,0,0,3.99,1,1,1,1,1,1,0,0,184,49,21,0,0,2
2,0,0,19.99,0,1,0,1,0,0,0,0,27,7,0,0,0,3
0,0,0,9.99,0,4,0,1,0,0,0,0,3,0,20,0,0,1
1,0,0,0.99,0,2,0,1,0,0,0,0,2,0,0,0,0,2
0,0,0,0,0,13,13,1,1,1,0,0,0,0,5,0,0,6
6,61,0,0,0,1,0,1,0,0,0,0,537,53,0,0,0,2
1,0,0,0,0,1,1,1,0,0,0,0,15,39,0,0,0,2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
1,1,0,0.99,0,1,1,1,0,0,0,0,1,1,0,0,1,3
2,0,0,0,0,5,0,1,0,0,0,0,24,0,14,0,0,4
0,1,0,3.99,0,8,0,1,0,0,0,0,21,2,8,0,0,6
0,0,0,0,0,1,1,1,0,0,0,0,14,4,0,0,0,2
1,0,0,8.99,0,4,3,1,0,0,0,0,241,102,59,239,0,3
1,0,0,0,0,10,2,1,0,0,0,0,48,16,20,0,0,3
0,0,0,0.99,0,1,0,1,0,0,0,0,3,0,0,0,0,2
1,63,0,4.99,0,1,0,1,0,0,0,0,19,12,8,0,0,5
2,7,0,12.99,1,4,0,1,0,0,0,0,1892,42,28,1768,0,1
3,2,0,1.49,0,1,0,1,0,0,0,0,258,104,0,0,0,2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,1,1
3,358,0,39.99,0,13,0,1,0,0,0,0,1297,639,42,1423,1,4
0,0,0,1.99,0,2,0,1,1,1,0,0,13,6,0,0,0,3
0,0,0,0.99,0,1,1,1,0,0,0,0,1,1,0,0,0,2
0,1,0,4.99,0,1,0,1,0,0,0,0,74,5,10,0,0,2
0,5,0,4.99,0,5,0,1,1,1,0,0,0,0,15,136,0,1
0,1,0,4.99,0,1,1,1,0,0,0,0,48,1,0,0,0,2
1,0,0,4.99,0,1,1,1,0,0,0,0,67,76,17,124,0,1
0,2,0,3.99,2,1,0,1,1,1,0,0,70,40,73,109,0,3
2,3,0,2.99,1,2,1,1,0,0,0,0,618,52,60,616,0,3
0,0,0,0,0,1,0,1,0,0,0,0,9,5,0,0,0,4
1,0,0,0.99,0,2,2,1,0,0,0,0,6,0,1,0,0,3
4,1,0,0,0,1,0,1,1,1,0,0,5200,390,15,0,0,2
0,0,0,9.99,0,1,1,1,0,0,0,0,0,2,0,0,0,2
3,0,0,0,3,3,0,1,0,0,0,0,913,263,9,0,0,3
0,0,0,4.99,0,1,0,1,1,1,0,0,10,4,18,0,0,3
0,30,0,19.99,0,1,0,1,0,1,0,0,0,0,0,474,0,5
0,0,0,4.99,0,1,0,1,0,0,0,0,1,3,0,0,0,2
0,0,0,2.99,0,1,0,1,0,0,0,0,2,0,4,0,0,3
6,83,17,29.99,0,8,2,1,1,1,84,0,30933,1310,10,27898,0,3
0,0,0,0.99,0,20,0,1,1,1,0,0,4,18,1,0,0,7
2,4,0,14.99,2,10,2,1,0,0,0,0,1651,251,27,1364,0,2
0,0,0,9.99,0,1,0,1,0,0,0,0,4,6,0,0,0,2
1,0,0,0,0,6,6,1,0,0,0,0,26,9,15,0,1,3
0,0,0,9.99,1,1,1,1,0,0,0,0,10,0,0,0,1,3
0,0,0,24.99,0,2,2,1,0,0,0,0,19,8,70,0,1,5
4,0,0,0,0,1,1,1,1,1,0,0,388,358,14,0,1,5
0,0,0,6.99,0,23,0,1,0,0,0,0,0,0,57,666,0,2
2,17,0,3.99,0,1,0,1,1,0,0,0,41,34,10,0,1,3
0,0,0,9.99,0,1,0,1,0,0,0,0,0,2,0,0,0,6
0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,3
4,3,0,14.99,0,12,0,1,0,0,72,0,1183,334,14,583,0,3
1,0,0,5.99,0,1,1,1,0,0,0,0,1,1,0,0,0,3
0,0,0,0.99,0,1,0,1,0,0,0,0,0,1,0,0,0,3
0,0,0,2.99,0,1,1,1,0,0,0,0,56,11,0,0,0,1
0,0,0,4.99,0,1,0,1,0,0,0,0,5,0,0,0,0,1
1,0,0,5.99,1,1,1,1,1,1,0,0,74,15,18,0,0,3
2,2,0,9.99,0,1,1,1,1,1,0,0,100,32,0,122,0,1
1,0,0,9.99,0,6,0,1,0,0,0,0,4,12,0,0,0,4
0,0,0,0.99,0,1,0,1,0,0,0,0,16,1,4,0,0,1
1,0,0,4.99,1,2,0,1,0,0,0,0,4,4,13,0,0,2
2,188,0,0,0,15,0,1,0,0,0,0,671,157,12,0,0,3
0,0,0,9.99,0,1,1,1,0,0,0,0,26,1,0,0,1,5
0,0,0,9.99,0,29,29,1,0,0,0,0,0,0,0,0,0,4
1,0,0,16.99,1,1,0,1,0,0,0,0,95,5,27,0,0,4
0,0,0,4.99,0,1,1,1,0,0,0,0,1,0,0,0,1,3
0,0,0,17.99,0,2,0,1,0,0,0,0,3,3,13,0,0,4
2,0,0,5.99,1,4,2,1,1,1,0,0,118,19,52,116,0,3
0,0,0,15.99,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,1,1,0,0,0,0,22,16,0,0,0,6
0,0,0,3.99,0,7,2,1,0,0,0,0,16,3,21,0,0,1
0,0,0,5.99,0,1,1,1,1,0,0,0,13,1,34,0,0,2
0,0,0,0,0,1,1,1,0,0,0,0,58,4,6,0,1,3
2,4,0,14.99,0,1,1,1,0,0,0,0,714,225,0,810,1,5
0,0,0,2.99,0,5,0,1,0,0,0,0,1,1,0,0,0,4
0,0,0,7.99,0,1,1,1,0,1,0,0,0,0,10,0,0,3
0,0,0,9.99,0,5,2,1,0,0,0,0,29,2,17,0,1,3
0,8,0,19.99,1,1,1,1,0,0,0,0,102,9,0,104,0,1
0,0,0,2.99,0,1,0,1,0,0,0,0,12,8,1,0,0,5
0,0,0,3.99,0,1,1,1,0,0,0,0,0,0,0,0,0,3
0,1,0,9.99,0,2,0,1,1,0,69,0,85,34,15,0,0,3
0,0,0,14.99,1,1,0,1,0,0,0,0,9,1,40,0,1,3
0,3,0,12.99,0,1,0,1,0,0,0,0,144,31,0,114,1,4
0,0,0,1.99,0,1,0,1,0,0,0,0,2,3,0,0,0,4
5,502,0,0,13,7,0,1,0,0,0,0,12675,6954,39,5747,1,3
0,0,0,0.99,0,1,0,1,0,0,0,0,18,3,6,0,0,4
1,0,0,0,0,1,0,1,0,0,0,0,30,6,0,0,1,5
0,0,0,9.99,0,1,0,1,0,0,0,0,22,3,0,0,0,2
0,0,0,1.99,1,1,1,1,1,0,0,0,28,5,7,0,0,3
4,0,0,1.99,0,1,0,1,0,0,0,0,390,164,27,106,1,2
0,1,0,9.99,0,1,0,1,0,0,0,0,88,7,24,0,0,2
0,1,0,0.49,0,4,0,1,0,0,0,0,1,1,0,0,0,1
0,0,0,3.99,0,1,1,1,0,0,0,0,0,0,0,0,0,5
0,0,0,0.99,0,1,0,1,0,0,0,0,5,1,0,0,0,3
0,0,0,4.99,0,1,0,1,1,0,0,0,35,2,9,0,0,1
6,362,0,9.99,0,4,0,1,1,0,0,0,20658,1832,23,19285,0,20
0,0,0,5.99,0,1,0,1,0,0,0,0,4,0,0,0,0,1
0,0,0,4.99,0,2,0,1,0,0,0,0,3,1,5,0,0,2
4,66,0,39.99,0,10,2,1,0,0,0,0,4796,5419,59,9321,1,3
0,0,0,10.99,0,1,1,1,0,0,0,0,2,6,0,0,0,2
0,0,0,3.99,0,3,0,1,0,0,0,0,65,25,10,0,0,3
1,3,0,4.99,0,1,0,1,0,0,0,0,50,11,0,0,0,1
5,44,0,1.94,0,8,7,1,1,0,82,0,4252,549,0,2821,0,2
0,0,0,9.99,0,1,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,14.99,0,13,0,1,1,1,0,0,167,4,35,145,1,4
0,0,0,8.99,0,1,1,1,0,0,0,0,4,4,0,0,0,2
2,0,0,9.99,4,10,4,1,1,1,42,0,184,207,38,340,0,4
4,5,12,12.99,0,1,1,1,1,0,0,0,2535,113,17,2300,0,4
0,0,0,4.99,0,2,2,1,0,0,0,0,1,0,0,0,0,4
0,0,0,9.99,0,5,0,1,0,1,0,0,73,20,43,0,0,2
0,0,0,0.99,0,1,0,1,0,1,0,0,3,2,0,0,0,1
0,0,0,5.99,1,2,0,1,1,1,0,0,108,15,19,106,0,2
2,0,17,4.94,0,7,0,1,0,0,86,0,215,4,0,202,1,1
0,0,0,3.99,0,1,1,1,0,0,54,0,16,11,0,0,0,3
0,0,0,0.99,0,1,1,1,0,0,0,0,6,1,66,0,0,2
0,0,0,6.99,0,4,2,1,1,0,0,0,31,6,22,0,0,3
0,0,0,2.99,0,3,3,1,0,0,0,0,12,11,0,0,0,3
0,5,0,24.99,4,2,2,1,1,1,0,0,77,39,0,0,0,2
0,0,0,5.99,0,1,1,1,0,0,0,0,4,11,0,0,0,5
4,211,0,19.99,9,12,2,1,0,0,70,0,4757,545,125,4700,1,3
0,0,0,12.99,0,1,0,1,0,0,0,0,1,0,3,0,0,5
0,0,0,0.99,0,1,1,1,0,0,0,0,8,7,0,0,0,5
1,1,0,0.99,0,5,0,1,0,0,0,0,37,43,0,0,0,4
0,0,0,0.49,1,2,2,1,0,0,0,0,3,14,0,0,0,4
0,0,0,19.99,0,1,1,1,0,0,0,0,5,0,0,0,1,3
0,0,0,1.99,0,1,1,1,0,0,0,0,31,12,4,0,0,5
1,0,0,0.59,0,3,0,1,0,0,0,0,85,386,0,257,0,1
0,0,0,1.99,0,29,29,1,0,0,0,0,19,5,100,0,0,2
0,0,0,9.99,0,1,1,1,0,0,0,0,8,0,0,0,0,2
0,0,0,5.99,0,2,0,1,0,0,0,0,4,0,10,0,0,2
3,5,0,9.99,3,11,0,1,0,0,0,0,3050,470,31,527,1,2
0,0,0,0.99,0,10,2,1,0,0,0,0,24,4,33,0,0,2
0,0,0,3.99,0,1,0,1,0,0,0,0,10,3,0,0,0,2
0,0,0,2.99,0,2,0,1,0,0,0,0,7,6,0,0,0,2
0,0,0,1.99,0,1,0,1,0,0,0,0,6,1,0,0,0,3
0,0,0,0.99,0,1,1,1,0,0,0,0,52,82,0,0,0,3
0,0,0,5.99,0,1,1,1,0,0,0,0,9,7,0,0,0,7
3,14,0,14.99,0,2,0,1,0,0,0,0,3353,250,0,3355,0,2
0,0,0,1.99,0,2,0,1,0,0,0,0,5,2,5,0,0,3
7,673,0,9.99,2,9,9,1,1,0,0,0,18722,2513,98,16318,1,4
7,5046,0,29.99,1,13,0,1,0,0,0,0,86586,8142,56,81595,1,2
0,0,0,1.99,0,2,0,1,0,0,0,0,31,16,11,0,0,3
4,56,0,19.99,0,6,0,1,0,0,81,0,2626,234,26,2005,0,2
0,0,0,9.99,0,1,1,1,1,1,0,0,80,36,10,109,1,4
0,0,0,14.99,1,1,1,1,1,1,0,0,2,0,11,0,0,4
4,1,0,7.99,0,1,1,1,1,0,79,0,470,101,10,130,0,2
0,0,0,0.99,0,2,0,1,0,0,0,0,52,3,20,0,0,3
0,0,0,1.99,0,2,2,1,0,0,0,0,4,0,6,0,0,3
0,0,0,3.99,0,1,0,1,0,0,0,0,5,0,22,0,0,1
0,1,0,9.99,0,1,1,1,0,0,0,0,0,0,0,0,0,2
0,0,0,5.99,0,2,2,1,0,0,0,0,2,2,0,0,0,4
0,0,0,0,0,2,0,1,0,0,0,0,141,55,0,0,0,6
0,0,0,14.99,0,1,1,1,0,0,0,0,26,12,28,0,0,2
2,0,0,0.99,0,1,1,1,0,0,0,0,4,8,0,0,1,2
4,0,0,0.54,6,1,0,1,1,1,0,0,174,327,9,203,0,1
1,0,0,5.99,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,0,4.99,0,1,0,1,0,0,0,0,4,1,0,0,0,2
0,0,0,13.99,0,1,1,1,0,0,0,0,5,3,0,0,0,2
0,0,0,6.99,0,1,0,1,0,0,0,0,1,4,0,0,0,2
0,0,0,1.88,0,2,2,1,0,0,0,0,9,10,13,0,0,3
3,76,0,17.99,0,12,0,1,0,0,0,0,1196,67,31,1194,0,1
1,0,0,9.99,1,1,0,1,1,1,76,0,100,21,25,0,0,3
1,19,0,4.99,0,4,0,1,0,0,0,0,228,26,58,218,0,6
7,547,0,14.99,1,15,15,1,1,1,0,0,27757,1021,31,22437,1,3
0,2,0,2.99,0,1,1,1,0,0,0,0,15,2,0,0,0,3
0,67,0,21.89,4,1,0,1,0,0,0,0,224,52,0,248,1,5
2,0,0,0.99,0,1,0,1,1,1,0,0,6,3,58,0,0,2
0,0,0,14.99,0,3,2,1,0,0,0,0,50,12,6,0,0,3
0,1,0,0.49,0,1,0,1,1,1,0,0,22,2,6,0,1,3
1,2,0,9.99,0,1,1,1,0,0,0,0,350,13,13,373,0,3
4,0,0,0.54,0,1,1,1,0,0,0,0,83,149,0,211,0,3
0,0,0,19.99,0,2,2,1,1,1,0,0,4,0,27,0,0,1
4,28,0,4.99,0,2,2,1,1,0,0,0,2985,296,24,2317,0,3
1,0,0,24.99,0,3,2,1,0,0,0,0,16,2,0,0,0,3
1,0,0,1.99,0,2,0,1,1,1,0,0,1,0,0,0,0,3
0,1,0,19.99,0,1,0,1,0,0,0,0,8,6,27,0,0,3
0,0,0,9.99,0,1,1,1,0,0,0,0,16,4,12,0,0,2
0,0,0,3.99,0,2,0,1,0,0,0,0,6,6,0,0,0,2
0,0,0,6.99,0,2,0,1,0,0,0,0,7,4,6,0,0,6
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5
0,0,0,3.99,1,2,1,1,0,0,0,0,17,5,0,0,1,4
0,0,0,4.99,0,2,0,1,0,0,0,0,3,0,9,0,0,1
0,0,13,0.99,0,1,1,1,0,0,0,0,0,2,0,0,0,6
5,22,0,9.99,0,5,0,1,1,0,0,0,2887,397,36,2966,1,5
0,0,0,0.99,0,1,1,1,0,0,0,0,8,0,60,0,0,4
1,1,0,2.99,0,2,0,1,0,0,0,0,27,1,16,0,0,1
0,24,0,0.99,1,27,0,1,0,1,0,0,34,28,75,0,0,3
7,69,0,19.99,1,15,5,1,1,1,84,0,19528,894,97,13978,1,3
3,32,0,19.99,1,5,2,1,0,0,0,0,1160,88,162,1154,0,1
0,0,0,0.99,0,1,0,1,0,0,0,0,9,1,0,0,0,3
